Date,Team,Metric,Value
2013-11-15,POR,UNQ,23489
2013-11-16,POR,UNQ,19123
2013-11-17,POR,UNQ,24044
2013-11-18,POR,UNQ,39511
2013-11-19,POR,UNQ,34394
2013-11-20,POR,UNQ,36183
2013-11-21,POR,UNQ,26403
2013-11-22,POR,UNQ,33234
2013-11-23,POR,UNQ,32095
2013-11-24,POR,UNQ,33792
2013-11-25,POR,UNQ,50262
2013-11-26,POR,UNQ,38626
2013-11-27,POR,UNQ,26775
2013-11-28,POR,UNQ,12723
2013-11-29,POR,UNQ,16059
2013-11-30,POR,UNQ,13234
2013-12-1,POR,UNQ,21520
2013-12-2,POR,UNQ,37668
2013-12-3,POR,UNQ,41986
2013-12-4,POR,UNQ,42547
2013-12-5,POR,UNQ,41924
2013-12-6,POR,UNQ,40208
2013-12-7,POR,UNQ,43258
2013-12-8,POR,UNQ,23536
2013-12-9,POR,UNQ,34400
2013-12-10,POR,UNQ,26745
2013-12-11,POR,UNQ,28268
2013-12-12,POR,UNQ,33047
2013-12-13,POR,UNQ,42778
2013-12-14,POR,UNQ,32606
2013-12-15,POR,UNQ,39005
2013-12-16,POR,UNQ,37695
2013-12-17,POR,UNQ,53495
2013-12-18,POR,UNQ,45245
2013-12-19,POR,UNQ,21950
2013-12-20,POR,UNQ,28281
2013-12-21,POR,UNQ,23236
2013-12-22,POR,UNQ,24232
2013-12-23,POR,UNQ,27748
2013-12-24,POR,UNQ,18339
2013-12-25,POR,UNQ,15649
2013-12-26,POR,UNQ,30395
2013-12-27,POR,UNQ,47173
2013-12-28,POR,UNQ,35565
2013-12-29,POR,UNQ,20883
2013-12-30,POR,UNQ,26592
2013-12-31,POR,UNQ,23607
2014-1-1,POR,UNQ,26876
2014-1-2,POR,UNQ,30328
2014-1-3,POR,UNQ,41771
2014-1-4,POR,UNQ,32611
2014-1-5,POR,UNQ,20397
2014-1-6,POR,UNQ,26006
2014-1-7,POR,UNQ,32801
2014-1-8,POR,UNQ,31406
2014-1-9,POR,UNQ,27622
2014-1-10,POR,UNQ,26958
2014-1-11,POR,UNQ,24223
2014-1-12,POR,UNQ,24636
2014-1-13,POR,UNQ,27168
2014-1-14,POR,UNQ,28329
2014-1-15,POR,UNQ,32423
2014-1-16,POR,UNQ,27954
2014-1-17,POR,UNQ,27838
2014-1-18,POR,UNQ,33303
2014-1-19,POR,UNQ,22845
2014-1-20,POR,UNQ,28822
2014-1-21,POR,UNQ,32668
2014-1-22,POR,UNQ,26131
2014-1-23,POR,UNQ,26735
2014-1-24,POR,UNQ,29434
2014-1-25,POR,UNQ,28003
2014-1-26,POR,UNQ,26142
2014-1-27,POR,UNQ,27095
2014-1-28,POR,UNQ,21972
2014-1-29,POR,UNQ,22294
2014-1-30,POR,UNQ,25008
2014-1-31,POR,UNQ,21005
2014-2-1,POR,UNQ,18083
2014-2-2,POR,UNQ,16021
2014-2-3,POR,UNQ,25608
2014-2-4,POR,UNQ,14559
2014-2-5,POR,UNQ,17493
2014-2-6,POR,UNQ,19547
2014-2-7,POR,UNQ,27523
2014-2-8,POR,UNQ,16883
2014-2-9,POR,UNQ,14726
2014-2-10,POR,UNQ,20354
2014-2-11,POR,UNQ,20777
2014-2-12,POR,UNQ,26314
2014-2-13,POR,UNQ,17876
2014-2-14,POR,UNQ,19062
2014-2-15,POR,UNQ,27659
2014-2-16,POR,UNQ,25550
2014-2-17,POR,UNQ,15692
2014-2-18,POR,UNQ,29416
2014-2-19,POR,UNQ,33723
2014-2-20,POR,UNQ,24036
2014-2-21,POR,UNQ,19815
2014-2-22,POR,UNQ,16349
2014-2-23,POR,UNQ,17117
2014-2-24,POR,UNQ,31428
2014-2-25,POR,UNQ,26775
2014-2-26,POR,UNQ,24017
2014-2-27,POR,UNQ,23996
2014-2-28,POR,UNQ,15231
2014-3-1,POR,UNQ,17265
2014-3-2,POR,UNQ,16284
2014-3-3,POR,UNQ,39202
2014-3-4,POR,UNQ,22096
2014-3-5,POR,UNQ,26417
2014-3-6,POR,UNQ,24282
2014-3-7,POR,UNQ,19207
2014-3-8,POR,UNQ,20885
2014-3-9,POR,UNQ,18697
2014-3-10,POR,UNQ,20832
2014-3-11,POR,UNQ,18071
2014-3-12,POR,UNQ,15060
2014-3-13,POR,UNQ,43774
2014-3-14,POR,UNQ,19540
2014-3-15,POR,UNQ,13187
2014-3-16,POR,UNQ,20334
2014-3-17,POR,UNQ,25824
2014-3-18,POR,UNQ,20133
2014-3-19,POR,UNQ,18379
2014-3-20,POR,UNQ,18059
2014-3-21,POR,UNQ,18173
2014-3-22,POR,UNQ,13170
2014-3-23,POR,UNQ,8708
2014-3-24,POR,UNQ,24046
2014-3-25,POR,UNQ,17753
2014-3-26,POR,UNQ,18051
2014-3-27,POR,UNQ,28289
2014-3-28,POR,UNQ,27847
2014-3-29,POR,UNQ,16130
2014-3-30,POR,UNQ,21235
2014-3-31,POR,UNQ,27345
2014-4-1,POR,UNQ,22919
2014-4-2,POR,UNQ,29396
2014-4-3,POR,UNQ,30951
2014-4-4,POR,UNQ,28687
2014-4-5,POR,UNQ,15007
2014-4-6,POR,UNQ,17626
2014-4-7,POR,UNQ,32326
2014-4-8,POR,UNQ,26190
2014-4-9,POR,UNQ,23257
2014-4-10,POR,UNQ,21954
2014-4-11,POR,UNQ,29757
2014-4-12,POR,UNQ,23662
2014-4-13,POR,UNQ,20361
2014-4-14,POR,UNQ,35729
2014-4-15,POR,UNQ,29560
2014-4-16,POR,UNQ,39539
2014-4-17,POR,UNQ,40768
2014-4-18,POR,UNQ,31022
2014-4-19,POR,UNQ,21186
2014-4-20,POR,UNQ,28618
2014-4-21,POR,UNQ,70828
2014-4-22,POR,UNQ,52208
2014-4-23,POR,UNQ,38317
2014-4-24,POR,UNQ,65179
2014-4-25,POR,UNQ,56258
2014-4-26,POR,UNQ,44182
2014-4-27,POR,UNQ,42903
2014-4-28,POR,UNQ,98009
2014-4-29,POR,UNQ,61619
2014-4-30,POR,UNQ,54429
2014-5-1,POR,UNQ,32492
2014-5-2,POR,UNQ,50818
2014-5-3,POR,UNQ,201380
2014-5-4,POR,UNQ,149557
2014-5-5,POR,UNQ,136951
2014-5-6,POR,UNQ,109823
2014-5-7,POR,UNQ,39509
2014-5-8,POR,UNQ,64842
2014-5-9,POR,UNQ,41902
2014-5-10,POR,UNQ,32284
2014-5-11,POR,UNQ,23687
2014-5-12,POR,UNQ,37736
2014-5-13,POR,UNQ,72833
2014-5-14,POR,UNQ,49199
2014-5-15,POR,UNQ,33099
2014-5-16,POR,UNQ,18569
2014-5-17,POR,UNQ,9063
2014-5-18,POR,UNQ,5691
2014-5-19,POR,UNQ,5906
2014-5-20,POR,UNQ,7490
2014-5-21,POR,UNQ,8961
2014-5-22,POR,UNQ,10127
2014-5-23,POR,UNQ,15498
2014-5-24,POR,UNQ,6902
2014-5-25,POR,UNQ,4008
2014-5-26,POR,UNQ,4036
2014-5-27,POR,UNQ,8726
2014-5-28,POR,UNQ,7969
2014-5-29,POR,UNQ,7505
2014-5-30,POR,UNQ,11198
2014-5-31,POR,UNQ,5141
2014-6-1,POR,UNQ,3718
2014-6-2,POR,UNQ,7735
2014-6-3,POR,UNQ,6225
2014-6-4,POR,UNQ,10858
2014-6-5,POR,UNQ,10014
2014-6-6,POR,UNQ,7245
2014-6-7,POR,UNQ,5197
2014-6-8,POR,UNQ,5067
2014-6-9,POR,UNQ,5652
2014-6-10,POR,UNQ,5456
2014-6-11,POR,UNQ,6172
2014-6-12,POR,UNQ,7461
2014-6-13,POR,UNQ,5442
2014-6-14,POR,UNQ,3624
2014-6-15,POR,UNQ,6096
2014-6-16,POR,UNQ,6332
2014-6-17,POR,UNQ,5704
2014-6-18,POR,UNQ,5325
2014-6-19,POR,UNQ,5695
2014-6-20,POR,UNQ,5410
2014-6-21,POR,UNQ,3719
2014-6-22,POR,UNQ,3729
2014-6-23,POR,UNQ,7372
2014-6-24,POR,UNQ,12850
2014-6-25,POR,UNQ,12697
2014-6-26,POR,UNQ,16319
2014-6-27,POR,UNQ,11117
2014-6-28,POR,UNQ,5386
2014-6-29,POR,UNQ,4820
2014-6-30,POR,UNQ,14395
2014-7-1,POR,UNQ,17904
2014-7-2,POR,UNQ,21621
2014-7-3,POR,UNQ,18157
2014-7-4,POR,UNQ,11197
2014-7-5,POR,UNQ,7007
2014-7-6,POR,UNQ,5621
2014-7-7,POR,UNQ,23457
2014-7-8,POR,UNQ,17112
2014-7-9,POR,UNQ,15455
2014-7-10,POR,UNQ,29539
2014-7-11,POR,UNQ,17100
2014-7-12,POR,UNQ,14048
2014-7-13,POR,UNQ,12034
2014-7-14,POR,UNQ,24641
2014-7-15,POR,UNQ,21018
2014-7-16,POR,UNQ,40199
2014-7-17,POR,UNQ,15714
2014-7-18,POR,UNQ,16359
2014-7-19,POR,UNQ,10426
2014-7-20,POR,UNQ,11271
2014-7-21,POR,UNQ,22496
2014-7-22,POR,UNQ,16487
2014-7-23,POR,UNQ,12148
2014-7-24,POR,UNQ,9298
2014-7-25,POR,UNQ,9179
2014-7-26,POR,UNQ,10322
2014-7-27,POR,UNQ,9281
2014-7-28,POR,UNQ,15821
2014-7-29,POR,UNQ,30356
2014-7-30,POR,UNQ,30896
2014-7-31,POR,UNQ,21003
2014-8-1,POR,UNQ,22892
2014-8-2,POR,UNQ,32061
2014-8-3,POR,UNQ,11375
2014-8-4,POR,UNQ,21175
2014-8-5,POR,UNQ,45521
2014-8-6,POR,UNQ,15482
2014-8-7,POR,UNQ,8622
2014-8-8,POR,UNQ,9124
2014-8-9,POR,UNQ,10626
2014-8-10,POR,UNQ,28616
2014-8-11,POR,UNQ,17982
2014-8-12,POR,UNQ,7238
2014-8-13,POR,UNQ,25682
2014-8-14,POR,UNQ,21360
2014-8-15,POR,UNQ,40240
2014-8-16,POR,UNQ,14298
2014-8-17,POR,UNQ,8446
2014-8-18,POR,UNQ,8097
2014-8-19,POR,UNQ,12777
2014-8-20,POR,UNQ,9622
2014-8-21,POR,UNQ,7152
2014-8-22,POR,UNQ,13820
2014-8-23,POR,UNQ,16262
2014-8-24,POR,UNQ,6914
2014-8-25,POR,UNQ,15584
2014-8-26,POR,UNQ,13118
2014-8-27,POR,UNQ,9554
2014-8-28,POR,UNQ,8496
2014-8-29,POR,UNQ,7834
2014-8-30,POR,UNQ,5512
2014-8-31,POR,UNQ,5813
2014-9-1,POR,UNQ,5811
2014-9-2,POR,UNQ,8292
2014-9-3,POR,UNQ,10385
2014-9-4,POR,UNQ,10358
2014-9-5,POR,UNQ,13119
2014-9-6,POR,UNQ,7169
2014-9-7,POR,UNQ,5922
2014-9-8,POR,UNQ,18262
2014-9-9,POR,UNQ,21061
2014-9-10,POR,UNQ,10325
2014-9-11,POR,UNQ,13107
2014-9-12,POR,UNQ,12728
2014-9-13,POR,UNQ,9256
2014-9-14,POR,UNQ,8265
2014-9-15,POR,UNQ,13378
2014-9-16,POR,UNQ,11606
2014-9-17,POR,UNQ,19383
2014-9-18,POR,UNQ,14836
2014-9-19,POR,UNQ,9439
2014-9-20,POR,UNQ,7210
2014-9-21,POR,UNQ,6091
2014-9-22,POR,UNQ,13662
2014-9-23,POR,UNQ,26387
2014-9-24,POR,UNQ,27642
2014-9-25,POR,UNQ,20707
2014-9-26,POR,UNQ,18160
2014-9-27,POR,UNQ,11853
2014-9-28,POR,UNQ,8344
2014-9-29,POR,UNQ,24643
2014-9-30,POR,UNQ,24400
2012-10-1,POR,UNQ,23412
2012-10-2,POR,UNQ,16479
2012-10-3,POR,UNQ,14229
2012-10-4,POR,UNQ,12719
2012-10-5,POR,UNQ,10647
2012-10-6,POR,UNQ,8737
2012-10-7,POR,UNQ,7524
2012-10-8,POR,UNQ,11808
2012-10-9,POR,UNQ,12374
2012-10-10,POR,UNQ,19490
2012-10-11,POR,UNQ,17667
2012-10-12,POR,UNQ,14000
2012-10-13,POR,UNQ,9579
2012-10-14,POR,UNQ,8134
2012-10-15,POR,UNQ,13818
2012-10-16,POR,UNQ,11782
2012-10-17,POR,UNQ,15096
2012-10-18,POR,UNQ,14791
2012-10-19,POR,UNQ,14617
2012-10-20,POR,UNQ,9811
2012-10-21,POR,UNQ,11496
2012-10-22,POR,UNQ,16700
2012-10-23,POR,UNQ,15510
2012-10-24,POR,UNQ,13144
2012-10-25,POR,UNQ,15084
2012-10-26,POR,UNQ,12041
2012-10-27,POR,UNQ,9384
2012-10-28,POR,UNQ,11056
2012-10-29,POR,UNQ,15032
2012-10-30,POR,UNQ,20339
2012-10-31,POR,UNQ,32035
2012-11-1,POR,UNQ,35499
2012-11-2,POR,UNQ,27408
2012-11-3,POR,UNQ,19963
2012-11-4,POR,UNQ,20223
2012-11-5,POR,UNQ,23314
2012-11-6,POR,UNQ,15159
2012-11-7,POR,UNQ,19707
2012-11-8,POR,UNQ,24799
2012-11-9,POR,UNQ,20457
2012-11-10,POR,UNQ,15279
2012-11-11,POR,UNQ,13390
2012-11-12,POR,UNQ,18493
2012-11-13,POR,UNQ,18491
2012-11-14,POR,UNQ,15396
2012-11-15,POR,UNQ,14493
2012-11-16,POR,UNQ,16224
2012-11-17,POR,UNQ,18882
2012-11-18,POR,UNQ,16989
2012-11-19,POR,UNQ,16688
2012-11-20,POR,UNQ,12495
2012-11-21,POR,UNQ,15335
2012-11-22,POR,UNQ,7799
2012-11-23,POR,UNQ,13844
2012-11-24,POR,UNQ,11893
2012-11-25,POR,UNQ,13110
2012-11-26,POR,UNQ,14547
2012-11-27,POR,UNQ,10119
2012-11-28,POR,UNQ,13750
2012-11-29,POR,UNQ,11445
2012-11-30,POR,UNQ,11840
2012-12-1,POR,UNQ,11525
2012-12-2,POR,UNQ,11786
2012-12-3,POR,UNQ,14309
2012-12-4,POR,UNQ,12970
2012-12-5,POR,UNQ,12714
2012-12-6,POR,UNQ,10748
2012-12-7,POR,UNQ,10898
2012-12-8,POR,UNQ,10663
2012-12-9,POR,UNQ,9639
2012-12-10,POR,UNQ,13593
2012-12-11,POR,UNQ,13038
2012-12-12,POR,UNQ,11767
2012-12-13,POR,UNQ,15235
2012-12-14,POR,UNQ,14572
2012-12-15,POR,UNQ,8732
2012-12-16,POR,UNQ,12760
2012-12-17,POR,UNQ,17166
2012-12-18,POR,UNQ,10413
2012-12-19,POR,UNQ,11089
2012-12-20,POR,UNQ,15064
2012-12-21,POR,UNQ,17016
2012-12-22,POR,UNQ,12735
2012-12-23,POR,UNQ,15105
2012-12-24,POR,UNQ,8185
2012-12-25,POR,UNQ,7636
2012-12-26,POR,UNQ,15478
2012-12-27,POR,UNQ,17059
2012-12-28,POR,UNQ,15364
2012-12-29,POR,UNQ,14138
2012-12-30,POR,UNQ,12290
2012-12-31,POR,UNQ,7685
2013-1-1,POR,UNQ,14271
2013-1-2,POR,UNQ,16538
2013-1-3,POR,UNQ,10298
2013-1-4,POR,UNQ,12121
2013-1-5,POR,UNQ,14005
2013-1-6,POR,UNQ,11940
2013-1-7,POR,UNQ,15259
2013-1-8,POR,UNQ,16659
2013-1-9,POR,UNQ,15114
2013-1-10,POR,UNQ,20181
2013-1-11,POR,UNQ,24472
2013-1-12,POR,UNQ,13109
2013-1-13,POR,UNQ,14808
2013-1-14,POR,UNQ,12846
2013-1-15,POR,UNQ,16878
2013-1-16,POR,UNQ,16451
2013-1-17,POR,UNQ,12825
2013-1-18,POR,UNQ,10660
2013-1-19,POR,UNQ,11950
2013-1-20,POR,UNQ,9250
2013-1-21,POR,UNQ,13017
2013-1-22,POR,UNQ,18105
2013-1-23,POR,UNQ,15564
2013-1-24,POR,UNQ,16698
2013-1-25,POR,UNQ,12972
2013-1-26,POR,UNQ,13503
2013-1-27,POR,UNQ,18849
2013-1-28,POR,UNQ,14298
2013-1-29,POR,UNQ,15981
2013-1-30,POR,UNQ,28012
2013-1-31,POR,UNQ,13934
2013-2-1,POR,UNQ,13387
2013-2-2,POR,UNQ,12703
2013-2-3,POR,UNQ,11109
2013-2-4,POR,UNQ,14050
2013-2-5,POR,UNQ,13435
2013-2-6,POR,UNQ,14122
2013-2-7,POR,UNQ,13597
2013-2-8,POR,UNQ,13544
2013-2-9,POR,UNQ,8894
2013-2-10,POR,UNQ,10935
2013-2-11,POR,UNQ,10190
2013-2-12,POR,UNQ,18039
2013-2-13,POR,UNQ,15166
2013-2-14,POR,UNQ,10785
2013-2-15,POR,UNQ,10730
2013-2-16,POR,UNQ,11423
2013-2-17,POR,UNQ,9088
2013-2-18,POR,UNQ,9862
2013-2-19,POR,UNQ,13246
2013-2-20,POR,UNQ,12323
2013-2-21,POR,UNQ,22193
2013-2-22,POR,UNQ,17424
2013-2-23,POR,UNQ,14320
2013-2-24,POR,UNQ,15065
2013-2-25,POR,UNQ,14044
2013-2-26,POR,UNQ,11752
2013-2-27,POR,UNQ,14596
2013-2-28,POR,UNQ,15537
2013-3-1,POR,UNQ,12293
2013-3-2,POR,UNQ,13503
2013-3-3,POR,UNQ,12158
2013-3-4,POR,UNQ,18699
2013-3-5,POR,UNQ,15291
2013-3-6,POR,UNQ,13012
2013-3-7,POR,UNQ,12781
2013-3-8,POR,UNQ,17045
2013-3-9,POR,UNQ,12650
2013-3-10,POR,UNQ,11775
2013-3-11,POR,UNQ,11163
2013-3-12,POR,UNQ,14429
2013-3-13,POR,UNQ,11835
2013-3-14,POR,UNQ,15571
2013-3-15,POR,UNQ,14745
2013-3-16,POR,UNQ,11301
2013-3-17,POR,UNQ,9893
2013-3-18,POR,UNQ,11412
2013-3-19,POR,UNQ,10980
2013-3-20,POR,UNQ,9702
2013-3-21,POR,UNQ,11340
2013-3-22,POR,UNQ,10477
2013-3-23,POR,UNQ,7681
2013-3-24,POR,UNQ,8625
2013-3-25,POR,UNQ,8235
2013-3-26,POR,UNQ,9077
2013-3-27,POR,UNQ,14985
2013-3-28,POR,UNQ,11209
2013-3-29,POR,UNQ,9555
2013-3-30,POR,UNQ,8707
2013-3-31,POR,UNQ,6768
2013-4-1,POR,UNQ,9163
2013-4-2,POR,UNQ,9091
2013-4-3,POR,UNQ,12129
2013-4-4,POR,UNQ,11822
2013-4-5,POR,UNQ,12559
2013-4-6,POR,UNQ,8196
2013-4-7,POR,UNQ,9421
2013-4-8,POR,UNQ,9456
2013-4-9,POR,UNQ,13322
2013-4-10,POR,UNQ,17843
2013-4-11,POR,UNQ,14467
2013-4-12,POR,UNQ,11620
2013-4-13,POR,UNQ,7984
2013-4-14,POR,UNQ,8089
2013-4-15,POR,UNQ,8180
2013-4-16,POR,UNQ,9074
2013-4-17,POR,UNQ,10272
2013-4-18,POR,UNQ,9316
2013-4-19,POR,UNQ,5564
2013-4-20,POR,UNQ,5088
2013-4-21,POR,UNQ,3511
2013-4-22,POR,UNQ,8996
2013-4-23,POR,UNQ,5167
2013-4-24,POR,UNQ,6785
2013-4-25,POR,UNQ,4847
2013-4-26,POR,UNQ,5570
2013-4-27,POR,UNQ,3114
2013-4-28,POR,UNQ,2997
2013-4-29,POR,UNQ,8101
2013-4-30,POR,UNQ,4865
2013-5-1,POR,UNQ,8343
2013-5-2,POR,UNQ,7039
2013-5-3,POR,UNQ,5115
2013-5-4,POR,UNQ,3052
2013-5-5,POR,UNQ,2919
2013-5-6,POR,UNQ,7599
2013-5-7,POR,UNQ,6825
2013-5-8,POR,UNQ,11856
2013-5-9,POR,UNQ,9478
2013-5-10,POR,UNQ,5873
2013-5-11,POR,UNQ,3573
2013-5-12,POR,UNQ,3170
2013-5-13,POR,UNQ,4545
2013-5-14,POR,UNQ,4796
2013-5-15,POR,UNQ,5174
2013-5-16,POR,UNQ,8629
2013-5-17,POR,UNQ,5450
2013-5-18,POR,UNQ,3046
2013-5-19,POR,UNQ,2969
2013-5-20,POR,UNQ,11497
2013-5-21,POR,UNQ,10079
2013-5-22,POR,UNQ,21324
2013-5-23,POR,UNQ,10572
2013-5-24,POR,UNQ,5424
2013-5-25,POR,UNQ,2848
2013-5-26,POR,UNQ,2824
2013-5-27,POR,UNQ,3103
2013-5-28,POR,UNQ,18579
2013-5-29,POR,UNQ,9641
2013-5-30,POR,UNQ,6834
2013-5-31,POR,UNQ,5081
2013-6-1,POR,UNQ,5421
2013-6-2,POR,UNQ,4354
2013-6-3,POR,UNQ,6391
2013-6-4,POR,UNQ,11457
2013-6-5,POR,UNQ,5382
2013-6-6,POR,UNQ,9287
2013-6-7,POR,UNQ,6587
2013-6-8,POR,UNQ,3458
2013-6-9,POR,UNQ,2994
2013-6-10,POR,UNQ,6091
2013-6-11,POR,UNQ,5570
2013-6-12,POR,UNQ,4359
2013-6-13,POR,UNQ,6439
2013-6-14,POR,UNQ,5470
2013-6-15,POR,UNQ,3515
2013-6-16,POR,UNQ,2915
2013-6-17,POR,UNQ,5804
2013-6-18,POR,UNQ,10025
2013-6-19,POR,UNQ,7852
2013-6-20,POR,UNQ,6226
2013-6-21,POR,UNQ,5794
2013-6-22,POR,UNQ,3397
2013-6-23,POR,UNQ,3439
2013-6-24,POR,UNQ,13745
2013-6-25,POR,UNQ,14895
2013-6-26,POR,UNQ,20034
2013-6-27,POR,UNQ,20978
2013-6-28,POR,UNQ,17356
2013-6-29,POR,UNQ,6775
2013-6-30,POR,UNQ,11757
2013-7-1,POR,UNQ,16228
2013-7-2,POR,UNQ,11924
2013-7-3,POR,UNQ,12933
2013-7-4,POR,UNQ,7763
2013-7-5,POR,UNQ,14194
2013-7-6,POR,UNQ,14617
2013-7-7,POR,UNQ,9829
2013-7-8,POR,UNQ,12505
2013-7-9,POR,UNQ,10081
2013-7-10,POR,UNQ,18187
2013-7-11,POR,UNQ,15906
2013-7-12,POR,UNQ,11945
2013-7-13,POR,UNQ,11664
2013-7-14,POR,UNQ,14447
2013-7-15,POR,UNQ,10142
2013-7-16,POR,UNQ,10155
2013-7-17,POR,UNQ,10049
2013-7-18,POR,UNQ,13736
2013-7-19,POR,UNQ,7649
2013-7-20,POR,UNQ,6340
2013-7-21,POR,UNQ,5949
2013-7-22,POR,UNQ,9638
2013-7-23,POR,UNQ,10044
2013-7-24,POR,UNQ,10884
2013-7-25,POR,UNQ,9884
2013-7-26,POR,UNQ,7807
2013-7-27,POR,UNQ,4249
2013-7-28,POR,UNQ,4203
2013-7-29,POR,UNQ,4998
2013-7-30,POR,UNQ,9238
2013-7-31,POR,UNQ,12960
2013-8-1,POR,UNQ,9417
2013-8-2,POR,UNQ,6131
2013-8-3,POR,UNQ,4079
2013-8-4,POR,UNQ,3889
2013-8-5,POR,UNQ,6245
2013-8-6,POR,UNQ,15470
2013-8-7,POR,UNQ,14856
2013-8-8,POR,UNQ,10774
2013-8-9,POR,UNQ,10001
2013-8-10,POR,UNQ,6415
2013-8-11,POR,UNQ,6429
2013-8-12,POR,UNQ,7913
2013-8-13,POR,UNQ,14922
2013-8-14,POR,UNQ,12440
2013-8-15,POR,UNQ,6074
2013-8-16,POR,UNQ,4620
2013-8-17,POR,UNQ,3688
2013-8-18,POR,UNQ,3694
2013-8-19,POR,UNQ,6738
2013-8-20,POR,UNQ,12235
2013-8-21,POR,UNQ,6804
2013-8-22,POR,UNQ,6956
2013-8-23,POR,UNQ,5615
2013-8-24,POR,UNQ,3536
2013-8-25,POR,UNQ,3863
2013-8-26,POR,UNQ,5927
2013-8-27,POR,UNQ,13823
2013-8-28,POR,UNQ,6788
2013-8-29,POR,UNQ,7328
2013-8-30,POR,UNQ,4696
2013-8-31,POR,UNQ,2992
2013-9-1,POR,UNQ,3166
2013-9-2,POR,UNQ,3690
2013-9-3,POR,UNQ,4728
2013-9-4,POR,UNQ,6547
2013-9-5,POR,UNQ,7460
2013-9-6,POR,UNQ,6988
2013-9-7,POR,UNQ,3575
2013-9-8,POR,UNQ,3462
2013-9-9,POR,UNQ,8274
2013-9-10,POR,UNQ,5922
2013-9-11,POR,UNQ,5308
2013-9-12,POR,UNQ,6328
2013-9-13,POR,UNQ,7016
2013-9-14,POR,UNQ,4045
2013-9-15,POR,UNQ,4204
2013-9-16,POR,UNQ,6357
2013-9-17,POR,UNQ,9001
2013-9-18,POR,UNQ,7530
2013-9-19,POR,UNQ,6032
2013-9-20,POR,UNQ,5111
2013-9-21,POR,UNQ,4123
2013-9-22,POR,UNQ,4499
2013-9-23,POR,UNQ,9503
2013-9-24,POR,UNQ,13113
2013-9-25,POR,UNQ,17290
2013-9-26,POR,UNQ,14126
2013-9-27,POR,UNQ,10140
2013-9-28,POR,UNQ,5729
2013-9-29,POR,UNQ,5495
2013-9-30,POR,UNQ,11314
2011-10-1,POR,UNQ,2129
2011-10-2,POR,UNQ,2047
2011-10-3,POR,UNQ,3366
2011-10-4,POR,UNQ,3449
2011-10-5,POR,UNQ,3263
2011-10-6,POR,UNQ,2900
2011-10-7,POR,UNQ,2544
2011-10-8,POR,UNQ,1958
2011-10-9,POR,UNQ,2142
2011-10-10,POR,UNQ,4094
2011-10-11,POR,UNQ,3580
2011-10-12,POR,UNQ,3564
2011-10-13,POR,UNQ,2868
2011-10-14,POR,UNQ,2826
2011-10-15,POR,UNQ,1951
2011-10-16,POR,UNQ,1876
2011-10-17,POR,UNQ,3534
2011-10-18,POR,UNQ,3378
2011-10-19,POR,UNQ,3461
2011-10-20,POR,UNQ,3206
2011-10-21,POR,UNQ,2761
2011-10-22,POR,UNQ,1929
2011-10-23,POR,UNQ,2005
2011-10-24,POR,UNQ,4056
2011-10-25,POR,UNQ,3320
2011-10-26,POR,UNQ,2714
2011-10-27,POR,UNQ,2867
2011-10-28,POR,UNQ,3157
2011-10-29,POR,UNQ,1924
2011-10-30,POR,UNQ,1843
2011-10-31,POR,UNQ,2995
2011-11-1,POR,UNQ,3247
2011-11-2,POR,UNQ,3150
2011-11-3,POR,UNQ,2959
2011-11-4,POR,UNQ,2690
2011-11-5,POR,UNQ,2247
2011-11-6,POR,UNQ,2374
2011-11-7,POR,UNQ,3110
2011-11-8,POR,UNQ,3214
2011-11-9,POR,UNQ,3724
2011-11-10,POR,UNQ,2887
2011-11-11,POR,UNQ,2500
2011-11-12,POR,UNQ,1852
2011-11-13,POR,UNQ,1978
2011-11-14,POR,UNQ,2968
2011-11-15,POR,UNQ,2470
2011-11-16,POR,UNQ,2312
2011-11-17,POR,UNQ,2101
2011-11-18,POR,UNQ,2742
2011-11-19,POR,UNQ,1819
2011-11-20,POR,UNQ,1779
2011-11-21,POR,UNQ,2122
2011-11-22,POR,UNQ,2117
2011-11-23,POR,UNQ,1990
2011-11-24,POR,UNQ,1476
2011-11-25,POR,UNQ,1914
2011-11-26,POR,UNQ,8424
2011-11-27,POR,UNQ,7470
2011-11-28,POR,UNQ,9601
2011-11-29,POR,UNQ,9172
2011-11-30,POR,UNQ,9716
2011-12-1,POR,UNQ,8164
2011-12-2,POR,UNQ,11528
2011-12-3,POR,UNQ,9108
2011-12-4,POR,UNQ,8705
2011-12-5,POR,UNQ,11773
2011-12-6,POR,UNQ,25162
2011-12-7,POR,UNQ,29654
2011-12-8,POR,UNQ,23059
2011-12-9,POR,UNQ,35865
2011-12-10,POR,UNQ,44824
2011-12-11,POR,UNQ,25742
2011-12-12,POR,UNQ,29608
2011-12-13,POR,UNQ,34005
2011-12-14,POR,UNQ,32197
2011-12-15,POR,UNQ,39198
2011-12-16,POR,UNQ,40701
2011-12-17,POR,UNQ,26677
2011-12-18,POR,UNQ,21272
2011-12-19,POR,UNQ,35820
2011-12-20,POR,UNQ,31580
2011-12-21,POR,UNQ,28589
2011-12-22,POR,UNQ,20870
2011-12-23,POR,UNQ,19612
2011-12-24,POR,UNQ,15756
2011-12-25,POR,UNQ,20407
2011-12-26,POR,UNQ,40352
2011-12-27,POR,UNQ,49617
2011-12-28,POR,UNQ,38513
2011-12-29,POR,UNQ,37330
2011-12-30,POR,UNQ,37859
2011-12-31,POR,UNQ,21588
