Game_id,Team,Location,Team_Minutes,Final_Score,lead_changes,ties,largest_lead,Wins,Losses,full_timeouts,short_timeouts,date_est,Qtr_4_Score,L2M_Score
21000178,UTA,H,240,82,0,1,0,8,5,4,0,11/19/2010,68,81
21000179,CHI,A,240,88,4,1,11,7,4,5,2,11/19/2010,56,79
21000179,DAL,H,240,83,4,5,12,7,4,5,3,11/19/2010,59,79
21000180,BRK,A,240,81,5,4,7,4,8,5,2,11/19/2010,63,78
21000180,SAC,H,240,86,6,9,8,4,7,6,1,11/19/2010,64,80
21000181,GSW,H,240,119,2,1,7,7,5,4,2,11/19/2010,84,112
21000181,NYK,A,240,125,3,3,18,5,8,5,0,11/19/2010,98,116
21000182,PHX,A,240,105,0,1,8,6,7,5,1,11/20/2010,74,95
21000182,CHA,H,240,123,1,1,21,5,8,4,2,11/20/2010,89,112
21000183,ORL,A,240,90,10,3,9,9,3,5,0,11/20/2010,71,83
21000183,IND,H,240,86,10,3,5,5,6,5,1,11/20/2010,66,83
21000184,ATL,H,240,93,3,0,5,8,5,5,2,11/20/2010,68,85
21000184,DAL,A,240,98,4,2,18,8,4,6,1,11/20/2010,77,92
21000185,MIA,A,240,95,10,7,4,8,5,5,1,11/20/2010,68,90
21000185,MEM,H,240,97,10,5,11,5,9,5,3,11/20/2010,68,91
21000186,MIL,H,240,81,0,0,2,5,8,5,2,11/20/2010,56,74
21000186,OKC,A,240,82,1,1,13,9,4,5,1,11/20/2010,62,78
21000187,CLE,A,240,92,4,0,4,5,7,4,0,11/20/2010,75,92
21000187,SAS,H,240,116,5,6,25,11,1,4,0,11/20/2010,89,113
21000188,DEN,H,240,107,3,1,13,7,6,4,0,11/20/2010,83,101
21000188,BRK,A,240,103,3,1,5,4,9,6,2,11/20/2010,75,98
21000189,POR,H,240,94,1,0,11,8,6,5,1,11/20/2010,74,92
21000189,UTA,A,240,103,2,7,9,9,5,4,0,11/20/2010,65,96
21000190,LAC,H,240,115,6,5,6,1,13,5,2,11/20/2010,85,112
21000190,NYK,A,240,124,6,5,14,6,8,4,0,11/20/2010,93,120
21000191,BOS,A,240,101,6,4,13,9,4,5,2,11/21/2010,75,99
21000191,TOR,H,240,102,7,5,12,5,9,4,3,11/21/2010,82,98
21000192,WAS,A,265,110,8,6,7,4,8,8,2,11/21/2010,78,100
21000192,DET,H,265,115,8,6,7,5,8,5,2,11/21/2010,77,98
21000193,NOP,A,240,75,3,3,5,11,1,5,1,11/21/2010,59,69
21000193,SAC,H,240,71,3,3,10,4,8,5,2,11/21/2010,56,68
21000194,GSW,A,240,89,0,3,0,7,6,4,1,11/21/2010,60,85
21000194,LAL,H,240,117,0,0,35,12,2,4,0,11/21/2010,95,113
21000195,ATL,H,240,76,0,0,0,8,6,5,2,11/22/2010,56,74
21000195,BOS,A,240,99,0,0,33,10,4,3,0,11/22/2010,85,99
21000196,MIA,H,240,77,4,3,6,8,6,5,0,11/22/2010,64,75
21000196,IND,A,240,93,5,1,18,6,6,4,1,11/22/2010,74,88
21000197,MIN,A,240,107,4,3,6,4,11,5,2,11/22/2010,81,103
21000197,OKC,H,240,117,4,1,18,10,4,4,1,11/22/2010,90,104
21000198,HOU,H,240,116,5,4,3,3,10,6,2,11/22/2010,76,103
21000198,PHX,A,240,123,5,1,16,7,7,5,1,11/22/2010,90,111
21000199,ORL,A,240,97,14,6,5,9,4,5,1,11/22/2010,77,95
21000199,SAS,H,240,106,15,9,9,12,1,4,0,11/22/2010,74,97
21000200,SAC,A,240,83,4,0,3,4,9,6,1,11/22/2010,56,75
21000200,UTA,H,240,94,5,7,25,10,5,2,0,11/22/2010,78,93
21000201,DEN,A,240,106,8,7,19,8,6,4,0,11/22/2010,79,99
21000201,GSW,H,240,89,7,4,6,7,7,3,1,11/22/2010,71,87
21000202,NOP,A,240,95,8,3,12,11,2,5,1,11/22/2010,73,93
21000202,LAC,H,240,99,8,5,6,2,13,5,3,11/22/2010,77,89
21000203,CLE,A,240,89,0,0,0,5,8,4,0,11/23/2010,56,82
21000203,IND,H,240,100,0,0,34,7,6,4,0,11/23/2010,83,98
21000204,ATL,A,265,101,0,3,0,8,7,6,2,11/23/2010,67,88
21000204,BRK,H,265,107,0,0,12,5,9,6,3,11/23/2010,70,93
21000205,PHI,A,265,114,4,0,17,3,11,6,4,11/23/2010,77,98
21000205,WAS,H,265,116,5,3,2,5,8,7,4,11/23/2010,73,94
21000206,NYK,H,240,110,1,1,16,7,8,5,0,11/23/2010,89,104
21000206,CHA,A,240,107,1,1,3,5,9,5,2,11/23/2010,75,98
21000207,DAL,H,240,88,2,5,14,9,4,4,1,11/23/2010,56,81
21000207,DET,A,240,84,2,2,12,5,9,5,3,11/23/2010,61,78
21000208,CHI,A,240,91,4,5,5,7,5,6,0,11/23/2010,73,89
21000208,LAL,H,240,98,4,3,13,13,2,4,1,11/23/2010,74,96
21000209,NYK,A,240,99,4,4,14,8,8,4,0,11/24/2010,81,94
21000209,CHA,H,240,95,3,5,7,5,10,5,1,11/24/2010,71,90
21000210,CLE,H,240,83,6,7,4,6,8,4,1,11/24/2010,65,81
21000210,MIL,A,240,81,5,2,11,5,9,4,1,11/24/2010,68,81
21000211,PHI,A,240,90,0,0,0,3,12,4,0,11/24/2010,71,90
21000211,TOR,H,240,106,0,0,22,6,9,4,0,11/24/2010,87,102
21000212,BOS,H,240,89,1,3,9,11,4,5,1,11/24/2010,61,82
21000212,BRK,A,240,83,1,3,10,5,10,5,2,11/24/2010,63,73
21000213,MIA,A,240,95,3,2,4,8,7,6,2,11/24/2010,71,89
21000213,ORL,H,240,104,4,5,12,10,4,5,0,11/24/2010,74,95
21000214,MEM,H,240,105,6,2,25,6,9,4,1,11/24/2010,80,103
21000214,DET,A,240,84,5,1,7,5,10,4,1,11/24/2010,68,78
21000215,MIN,H,265,109,0,0,21,4,12,6,4,11/24/2010,82,100
21000215,SAS,A,265,113,1,4,4,13,1,6,3,11/24/2010,71,94
21000216,DAL,A,240,111,5,3,14,10,4,5,1,11/24/2010,75,105
21000216,OKC,H,240,103,4,3,11,10,5,5,1,11/24/2010,81,93
21000217,GSW,A,240,101,0,0,0,7,8,5,3,11/24/2010,78,92
21000217,HOU,H,240,111,0,0,14,4,10,4,0,11/24/2010,82,101
21000218,CHI,A,290,123,3,4,8,8,5,6,3,11/24/2010,72,97
21000218,PHX,H,290,115,2,1,23,7,8,9,2,11/24/2010,84,99
21000219,NOP,A,240,87,0,0,6,11,3,4,0,11/24/2010,72,84
21000219,UTA,H,240,105,1,2,21,11,5,4,1,11/24/2010,80,103
21000220,ATL,H,240,116,2,1,27,9,7,4,0,11/25/2010,89,110
21000220,WAS,A,240,96,1,0,4,5,9,4,2,11/25/2010,63,89
21000221,LAC,H,240,100,2,2,20,3,13,4,0,11/25/2010,84,97
21000221,SAC,A,240,82,2,0,7,4,10,4,1,11/25/2010,69,80
21000222,HOU,A,240,89,0,0,11,4,11,6,0,11/26/2010,68,84
21000222,CHA,H,240,99,1,4,13,6,10,3,0,11/26/2010,72,95
21000223,CLE,A,240,100,1,3,1,6,9,5,0,11/26/2010,74,95
21000223,ORL,H,240,111,1,0,18,11,4,5,0,11/26/2010,85,108
21000224,BOS,H,240,110,0,0,22,12,4,5,1,11/26/2010,86,105
21000224,TOR,A,240,101,0,0,0,6,10,5,1,11/26/2010,67,95
21000225,MIL,A,240,89,0,0,0,5,10,4,0,11/26/2010,64,81
21000225,DET,H,240,103,0,0,23,6,10,4,2,11/26/2010,75,100
21000226,MIA,H,240,99,2,1,13,9,7,4,0,11/26/2010,73,99
21000226,PHI,A,240,90,1,1,2,3,13,4,0,11/26/2010,71,88
21000227,IND,H,265,106,4,10,14,7,7,6,3,11/26/2010,76,92
21000227,OKC,A,265,110,5,3,5,11,5,5,3,11/26/2010,71,87
21000228,DAL,A,240,103,7,5,10,11,4,4,0,11/26/2010,71,93
21000228,SAS,H,240,94,7,6,6,13,2,4,1,11/26/2010,73,88
21000229,CHI,A,240,97,2,1,3,8,6,6,2,11/26/2010,73,91
21000229,DEN,H,240,98,2,0,19,9,6,5,2,11/26/2010,76,94
21000230,LAC,A,240,108,0,0,2,3,14,5,3,11/26/2010,81,100
21000230,PHX,H,240,116,1,1,25,8,8,4,0,11/26/2010,98,112
21000231,LAL,A,240,96,5,2,19,13,3,5,0,11/26/2010,72,96
21000231,UTA,H,240,102,6,8,6,12,5,4,1,11/26/2010,75,93
21000232,GSW,A,240,111,1,4,2,7,9,6,1,11/26/2010,82,100
21000232,MEM,H,240,116,1,3,13,7,9,4,1,11/26/2010,87,106
21000233,NOP,A,240,97,2,3,19,12,3,3,0,11/26/2010,75,89
21000233,POR,H,240,78,1,0,9,8,7,5,1,11/26/2010,65,75
21000234,ATL,A,240,99,0,0,20,10,7,5,0,11/27/2010,75,99
21000234,NYK,H,240,90,0,2,0,8,9,3,0,11/27/2010,66,84
21000235,ORL,A,240,100,6,2,14,12,4,5,0,11/27/2010,74,91
21000235,WAS,H,240,99,6,2,6,5,10,5,2,11/27/2010,72,95
21000236,CLE,H,240,92,3,2,12,7,9,4,0,11/27/2010,75,82
21000236,MEM,A,240,86,2,3,16,7,10,5,2,11/27/2010,67,82
21000237,BRK,A,240,86,1,3,7,5,11,5,2,11/27/2010,66,80
21000237,PHI,H,240,102,1,1,19,4,13,3,0,11/27/2010,66,94
21000238,GSW,A,240,104,4,2,18,8,9,4,1,11/27/2010,84,102
21000238,MIN,H,240,94,3,2,6,4,13,6,1,11/27/2010,68,89
21000239,DAL,H,240,106,7,3,19,12,4,4,0,11/27/2010,82,98
21000239,MIA,A,240,95,7,5,6,9,8,6,2,11/27/2010,66,92
21000240,MIL,H,240,104,0,0,15,6,10,5,2,11/27/2010,82,93
21000240,CHA,A,240,101,0,0,0,6,11,5,3,11/27/2010,72,88
21000241,CHI,A,240,96,5,4,11,9,6,3,0,11/27/2010,69,94
21000241,SAC,H,240,85,5,4,16,4,11,5,1,11/27/2010,76,83
21000242,ATL,A,240,96,7,2,23,11,7,5,0,11/28/2010,77,94
21000242,TOR,H,240,78,7,3,3,6,11,4,1,11/28/2010,57,73
21000243,NYK,A,290,125,10,5,10,9,9,4,0,11/28/2010,75,97
21000243,DET,H,290,116,10,7,8,6,11,7,2,11/28/2010,78,93
21000244,NOP,H,240,95,4,2,17,12,4,5,0,11/28/2010,77,88
21000244,SAS,A,240,109,4,1,17,14,2,4,0,11/28/2010,72,101
21000245,LAC,H,240,97,9,6,10,3,15,5,0,11/28/2010,74,92
21000245,UTA,A,240,109,9,5,15,13,5,4,1,11/28/2010,79,106
21000246,BRK,H,240,98,5,8,6,6,11,4,2,11/28/2010,73,87
21000246,POR,A,240,96,4,7,12,8,8,5,3,11/28/2010,78,87
21000247,HOU,H,240,99,7,1,12,5,11,5,2,11/28/2010,77,97
21000247,OKC,A,240,98,6,2,3,11,6,5,2,11/28/2010,71,93
21000248,DEN,H,240,138,0,0,19,10,6,3,0,11/28/2010,105,128
21000248,PHX,A,240,133,0,0,0,8,9,6,1,11/28/2010,89,122
21000249,LAL,H,240,92,6,5,5,13,4,4,0,11/28/2010,69,86
21000249,IND,A,240,95,7,6,15,8,7,4,0,11/28/2010,77,89
21000250,MIA,H,240,105,1,2,22,10,8,4,1,11/29/2010,80,103
21000250,WAS,A,240,94,0,2,4,5,11,5,1,11/29/2010,69,85
21000251,NOP,A,240,89,3,2,8,12,5,6,1,11/29/2010,70,81
21000251,OKC,H,240,95,3,3,9,12,6,5,0,11/29/2010,68,85
21000252,DAL,H,240,101,9,5,22,13,4,4,1,11/29/2010,83,101
21000252,HOU,A,240,91,8,4,4,5,12,4,0,11/29/2010,71,85
21000253,MIL,A,240,88,3,1,2,6,11,3,0,11/29/2010,73,84
21000253,UTA,H,240,109,3,1,24,14,5,4,0,11/29/2010,80,105
21000254,BOS,A,240,106,2,2,20,13,4,5,2,11/30/2010,80,97
21000254,CLE,H,240,87,2,4,9,7,10,3,1,11/30/2010,65,82
21000255,ORL,H,240,90,6,5,11,13,4,3,1,11/30/2010,64,85
21000255,DET,A,240,79,5,4,12,6,12,5,1,11/30/2010,61,79
21000256,PHI,H,240,88,5,9,9,5,13,4,0,11/30/2010,66,82
21000256,POR,A,240,79,5,7,8,8,9,5,3,11/30/2010,68,76
21000257,BRK,A,240,100,10,2,9,6,12,4,1,11/30/2010,73,95
21000257,NYK,H,240,111,11,8,15,10,9,4,0,11/30/2010,88,108
21000258,LAL,A,240,96,8,5,6,13,5,4,0,11/30/2010,65,89
21000258,MEM,H,240,98,9,8,13,8,10,5,0,11/30/2010,70,95
21000259,IND,A,240,107,7,5,18,9,7,4,0,11/30/2010,80,99
21000259,SAC,H,240,98,7,4,5,4,12,4,1,11/30/2010,69,90
21000260,GSW,H,240,98,3,0,3,8,10,4,1,11/30/2010,73,93
21000260,SAS,A,240,118,3,1,23,15,2,4,1,11/30/2010,91,116
21000261,ATL,H,240,112,5,4,10,12,7,4,2,12/1/2010,86,105
21000261,MEM,A,240,109,4,1,7,8,11,5,2,12/1/2010,76,99
21000262,BRK,H,315,120,9,4,8,6,13,8,8,12/1/2010,62,83
21000262,OKC,A,315,123,10,9,9,13,6,5,5,12/1/2010,71,84
21000263,TOR,H,240,127,2,3,27,7,11,4,0,12/1/2010,101,125
21000263,WAS,A,240,108,2,3,4,5,12,4,1,12/1/2010,81,102
21000264,BOS,H,240,99,4,3,16,14,4,5,0,12/1/2010,79,96
21000264,POR,A,240,95,3,3,11,8,10,4,2,12/1/2010,72,88
21000265,MIA,H,240,97,0,0,34,11,8,4,0,12/1/2010,73,93
21000265,DET,A,240,72,0,2,0,6,13,4,0,12/1/2010,51,67
21000266,CHI,H,240,78,1,1,2,9,7,3,0,12/1/2010,62,78
21000266,ORL,A,240,107,1,2,29,14,4,5,0,12/1/2010,85,103
21000267,NOP,H,240,89,8,5,16,13,5,4,1,12/1/2010,65,82
21000267,CHA,A,240,73,8,7,3,6,12,4,1,12/1/2010,62,73
21000268,DAL,H,240,100,2,1,24,14,4,4,0,12/1/2010,83,100
21000268,MIN,A,240,86,1,2,4,4,14,3,0,12/1/2010,64,79
21000269,HOU,H,240,109,7,6,10,6,12,5,1,12/1/2010,76,100
21000269,LAL,A,240,99,7,4,12,13,6,4,2,12/1/2010,78,99
21000270,DEN,H,240,105,1,2,16,11,6,5,0,12/1/2010,76,102
21000270,MIL,A,240,94,1,0,11,6,12,5,0,12/1/2010,71,89
21000271,IND,A,240,88,0,4,0,9,8,4,0,12/1/2010,68,83
21000271,UTA,H,240,110,0,0,25,15,5,4,0,12/1/2010,85,101
21000272,LAC,H,240,90,4,2,13,4,15,5,1,12/1/2010,73,86
21000272,SAS,A,240,85,4,6,8,15,3,4,1,12/1/2010,68,79
21000273,CLE,H,240,90,1,1,5,7,11,4,1,12/2/2010,65,86
21000273,MIA,A,240,118,1,2,38,12,8,4,0,12/2/2010,95,113
21000274,GSW,H,240,101,0,2,5,8,11,6,2,12/2/2010,72,94
21000274,PHX,A,240,107,1,1,14,9,9,4,1,12/2/2010,75,99
21000275,BRK,A,265,84,1,3,5,6,14,7,3,12/3/2010,48,67
21000275,CHA,H,265,91,2,2,16,7,12,5,3,12/3/2010,60,75
21000276,OKC,A,240,99,4,2,9,13,7,5,1,12/3/2010,77,93
21000276,TOR,H,240,111,5,1,15,8,11,4,2,12/3/2010,86,105
21000277,POR,A,240,79,3,5,12,8,11,5,3,12/3/2010,56,69
21000277,WAS,H,240,83,3,2,8,6,12,5,1,12/3/2010,57,75
21000278,ATL,H,240,93,1,2,5,13,7,4,0,12/3/2010,69,84
21000278,PHI,A,240,88,0,0,18,5,14,5,2,12/3/2010,74,88
21000279,ORL,A,240,104,7,5,13,15,4,4,0,12/3/2010,78,99
21000279,DET,H,240,91,6,3,5,6,14,4,0,12/3/2010,73,89
21000280,BOS,H,240,104,0,0,18,15,4,4,2,12/3/2010,82,102
21000280,CHI,A,240,92,0,3,0,9,8,4,1,12/3/2010,67,84
21000281,HOU,A,240,127,4,1,19,7,12,4,0,12/3/2010,98,123
21000281,MEM,H,240,111,3,4,5,8,12,4,2,12/3/2010,90,107
21000282,NOP,H,240,92,3,1,9,13,6,4,0,12/3/2010,73,88
21000282,NYK,A,240,100,4,2,14,11,9,4,2,12/3/2010,79,98
21000283,MIN,A,240,101,9,4,15,4,15,6,1,12/3/2010,86,99
21000283,SAS,H,240,107,9,3,7,16,3,5,1,12/3/2010,71,99
21000284,DEN,H,240,109,7,5,10,12,6,4,1,12/3/2010,81,103
21000284,LAC,A,240,104,6,4,6,4,16,6,2,12/3/2010,77,95
21000285,IND,A,240,97,6,3,12,9,9,5,1,12/3/2010,76,92
21000285,PHX,H,240,105,7,2,10,10,9,4,2,12/3/2010,74,97
21000286,DAL,A,240,93,5,3,18,15,4,4,1,12/3/2010,66,91
21000286,UTA,H,240,81,4,0,7,15,6,5,1,12/3/2010,62,76
21000287,LAL,H,240,113,2,0,35,14,6,4,0,12/3/2010,82,109
21000287,SAC,A,240,80,1,0,3,4,13,4,1,12/3/2010,52,76
21000288,ATL,A,240,77,0,0,3,13,8,4,2,12/4/2010,61,72
21000288,MIA,H,240,89,1,0,17,13,8,4,0,12/4/2010,63,81
21000289,PHI,H,240,109,0,0,24,6,14,5,2,12/4/2010,85,105
21000289,CHA,A,240,91,0,2,0,7,13,3,0,12/4/2010,67,83
21000290,CHI,H,265,119,4,3,14,10,8,5,2,12/4/2010,81,102
21000290,HOU,A,265,116,4,4,5,7,13,5,1,12/4/2010,79,103
21000291,CLE,A,240,95,0,0,0,7,12,4,1,12/4/2010,71,88
21000291,MIN,H,240,129,0,0,40,5,15,4,0,12/4/2010,102,126
21000292,MIL,H,240,96,0,0,15,7,12,5,0,12/4/2010,69,89
21000292,ORL,A,240,85,0,1,0,15,5,6,2,12/4/2010,62,83
21000293,DAL,A,240,105,7,3,4,16,4,5,1,12/4/2010,80,98
21000293,SAC,H,240,103,7,4,12,4,14,5,2,12/4/2010,80,101
21000294,BOS,A,240,100,2,1,32,16,4,4,1,12/5/2010,80,96
21000294,BRK,H,240,75,2,0,1,6,15,4,2,12/5/2010,53,70
21000295,NYK,A,240,116,2,1,18,12,9,3,0,12/5/2010,82,112
21000295,TOR,H,240,99,1,1,2,8,12,5,0,12/5/2010,75,97
21000296,CLE,A,240,92,9,5,7,7,13,4,1,12/5/2010,67,84
21000296,DET,H,240,102,9,2,18,7,14,4,1,12/5/2010,78,100
21000297,GSW,A,240,109,0,0,0,8,12,5,3,12/5/2010,70,98
21000297,OKC,H,240,114,0,0,23,14,7,4,2,12/5/2010,90,105
21000298,NOP,A,240,84,0,1,0,13,7,3,0,12/5/2010,59,80
21000298,SAS,H,240,109,0,0,38,17,3,4,0,12/5/2010,90,103
21000299,DEN,H,240,108,2,1,21,13,6,4,0,12/5/2010,76,100
21000299,MEM,A,240,107,1,1,3,8,13,5,3,12/5/2010,77,95
21000300,PHX,H,240,125,9,2,21,11,9,4,1,12/5/2010,95,119
21000300,WAS,A,240,108,8,3,10,6,13,4,0,12/5/2010,78,100
21000301,LAC,A,240,91,0,0,0,4,17,5,2,12/5/2010,64,86
21000301,POR,H,240,100,0,0,22,9,11,4,2,12/5/2010,76,92
21000302,IND,H,240,124,0,0,28,10,9,4,2,12/6/2010,89,116
21000302,TOR,A,240,100,0,3,0,8,13,4,0,12/6/2010,67,96
21000303,ATL,A,240,80,7,3,9,14,8,4,1,12/6/2010,54,71
21000303,ORL,H,240,74,7,3,3,15,6,6,1,12/6/2010,53,62
21000304,MIN,A,240,114,2,1,11,5,16,5,2,12/6/2010,86,105
21000304,NYK,H,240,121,3,5,10,13,9,5,0,12/6/2010,92,111
21000305,CHI,H,240,99,2,1,18,11,8,5,2,12/6/2010,82,97
21000305,OKC,A,240,90,1,9,2,14,8,5,1,12/6/2010,66,84
21000306,MIA,A,240,88,0,0,15,14,8,4,1,12/6/2010,69,82
21000306,MIL,H,240,78,0,2,0,7,13,4,3,12/6/2010,59,74
21000307,UTA,H,240,94,6,4,11,16,6,4,0,12/6/2010,70,92
21000307,MEM,A,240,85,5,10,2,8,14,4,1,12/6/2010,65,83
21000308,LAC,H,240,98,7,4,17,5,17,6,1,12/6/2010,79,89
21000308,SAC,A,240,91,6,4,8,4,15,4,2,12/6/2010,63,91
21000309,ATL,H,240,116,2,0,16,15,8,4,0,12/7/2010,83,106
21000309,BRK,A,240,101,1,1,7,6,16,5,2,12/7/2010,71,99
21000310,DEN,A,240,98,5,4,4,13,7,4,0,12/7/2010,76,91
21000310,CHA,H,240,100,5,4,11,8,13,4,0,12/7/2010,76,97
21000311,CLE,A,240,97,0,3,6,7,14,5,0,12/7/2010,74,93
21000311,PHI,H,240,117,1,3,23,7,14,3,0,12/7/2010,89,110
21000312,DAL,H,240,105,12,4,8,17,4,4,0,12/7/2010,71,96
21000312,GSW,A,240,100,12,7,5,8,13,5,2,12/7/2010,72,89
21000313,HOU,H,240,97,3,1,14,8,13,4,1,12/7/2010,75,95
21000313,DET,A,240,83,3,3,9,7,15,4,0,12/7/2010,66,81
21000314,PHX,A,240,99,9,4,9,11,10,5,2,12/7/2010,75,89
21000314,POR,H,240,106,9,7,12,10,11,5,1,12/7/2010,69,93
21000315,LAL,H,240,115,0,0,19,15,6,4,0,12/7/2010,87,110
21000315,WAS,A,240,108,0,0,0,6,14,5,3,12/7/2010,84,103
21000316,BOS,H,240,105,0,0,20,17,4,3,1,12/8/2010,80,101
21000316,DEN,A,240,89,0,0,0,13,8,5,1,12/8/2010,69,82
21000317,CLE,H,240,83,6,5,8,7,15,5,3,12/8/2010,68,80
21000317,CHI,A,240,88,6,4,10,12,8,5,1,12/8/2010,60,78
21000318,NYK,H,240,113,8,7,6,14,9,4,0,12/8/2010,84,104
21000318,TOR,A,240,110,7,13,13,8,14,5,1,12/8/2010,84,104
21000319,MIL,H,240,97,9,10,11,8,13,5,1,12/8/2010,78,91
21000319,IND,A,240,95,8,6,3,10,10,4,1,12/8/2010,79,93
21000320,MIN,H,240,103,1,1,19,5,17,5,2,12/8/2010,86,98
21000320,OKC,A,240,111,2,2,8,15,8,4,1,12/8/2010,84,102
21000321,NOP,H,240,93,1,0,25,14,7,4,1,12/8/2010,73,91
21000321,DET,A,240,74,0,1,4,7,16,4,0,12/8/2010,57,69
21000322,GSW,A,240,94,0,0,5,8,14,4,1,12/8/2010,74,89
21000322,SAS,H,240,111,1,1,19,18,3,4,0,12/8/2010,86,103
21000323,PHX,H,265,98,3,4,4,11,11,7,2,12/8/2010,64,86
21000323,MEM,A,265,104,3,4,15,9,14,6,3,12/8/2010,78,88
21000324,MIA,A,240,111,2,3,13,15,8,3,0,12/8/2010,77,104
21000324,UTA,H,240,98,2,4,4,16,7,5,0,12/8/2010,78,92
21000325,SAC,H,240,116,2,2,32,5,15,4,1,12/8/2010,92,112
21000325,WAS,A,240,91,2,2,4,6,15,4,1,12/8/2010,70,89
21000326,LAC,H,240,86,4,5,12,5,18,5,2,12/8/2010,71,83
21000326,LAL,A,240,87,4,0,8,16,6,4,2,12/8/2010,65,79
21000327,BOS,A,240,102,10,4,3,18,4,4,1,12/9/2010,81,93
21000327,PHI,H,240,101,10,4,8,7,15,5,3,12/9/2010,80,95
21000328,DAL,H,240,102,1,1,21,18,4,5,1,12/9/2010,79,100
21000328,BRK,A,240,89,0,2,2,6,17,5,2,12/9/2010,69,89
21000329,ORL,A,240,83,3,1,14,15,7,6,0,12/9/2010,62,75
21000329,POR,H,240,97,4,1,15,11,11,5,2,12/9/2010,67,90
21000330,IND,H,240,100,2,4,13,11,10,5,0,12/10/2010,79,93
21000330,CHA,A,240,92,2,5,3,8,14,4,0,12/10/2010,69,85
21000331,DEN,A,240,123,4,7,19,14,8,3,1,12/10/2010,98,116
21000331,TOR,H,240,116,4,8,3,8,15,5,1,12/10/2010,86,109
21000332,NYK,A,240,101,8,6,11,15,9,4,0,12/10/2010,76,95
21000332,WAS,H,240,95,7,3,12,6,16,6,1,12/10/2010,73,88
21000333,CHI,H,240,88,4,2,12,13,8,4,2,12/10/2010,66,81
21000333,LAL,A,240,84,4,4,13,16,7,5,2,12/10/2010,58,75
21000334,MIN,H,240,109,6,2,11,6,17,3,0,12/10/2010,76,102
21000334,DET,A,240,99,5,4,13,7,17,5,1,12/10/2010,70,91
21000335,NOP,H,240,92,6,7,9,14,8,5,1,12/10/2010,71,87
21000335,OKC,A,240,97,7,3,7,16,8,4,0,12/10/2010,74,90
21000336,HOU,A,240,91,3,7,4,8,14,5,1,12/10/2010,71,84
21000336,MIL,H,240,97,3,4,10,9,13,5,2,12/10/2010,73,90
21000337,ATL,A,240,92,6,2,4,15,9,5,0,12/10/2010,69,88
21000337,SAS,H,240,108,6,4,16,19,3,4,1,12/10/2010,71,99
21000338,PHX,H,240,94,1,1,3,11,12,5,1,12/10/2010,73,88
21000338,POR,A,240,101,2,0,17,12,11,5,0,12/10/2010,87,94
21000339,ORL,A,240,105,3,1,6,15,8,4,1,12/10/2010,72,102
21000339,UTA,H,240,117,4,8,17,17,7,4,0,12/10/2010,82,111
21000340,GSW,H,240,84,2,5,5,8,15,4,2,12/10/2010,65,79
21000340,MIA,A,240,106,2,1,28,16,8,4,1,12/10/2010,84,100
21000341,LAC,H,240,83,3,4,12,5,19,5,3,12/11/2010,66,79
21000341,MEM,A,240,84,3,5,3,10,14,4,1,12/11/2010,63,80
21000342,ATL,H,240,97,2,1,22,16,9,4,0,12/11/2010,75,91
21000342,IND,A,240,83,2,1,5,11,11,4,1,12/11/2010,60,81
21000343,BOS,A,240,93,1,0,32,19,4,4,1,12/11/2010,64,82
21000343,CHA,H,240,62,0,0,6,8,15,4,0,12/11/2010,47,61
21000344,TOR,A,240,120,3,2,7,9,15,5,0,12/11/2010,83,110
21000344,DET,H,240,116,2,1,25,7,18,5,2,12/11/2010,99,110
21000345,CHI,H,240,113,1,2,34,14,8,4,1,12/11/2010,87,109
21000345,MIN,A,240,82,0,0,2,6,18,4,1,12/11/2010,65,77
21000346,DAL,H,240,103,0,0,25,19,4,5,0,12/11/2010,81,99
21000346,UTA,A,240,97,0,1,0,17,8,5,2,12/11/2010,70,95
21000347,CLE,A,240,95,2,1,4,7,16,4,1,12/11/2010,75,92
21000347,HOU,H,240,110,3,3,22,9,14,4,1,12/11/2010,92,108
21000348,MIA,A,240,104,4,1,23,17,8,4,0,12/11/2010,78,100
21000348,SAC,H,240,83,4,3,8,5,16,4,1,12/11/2010,62,79
21000349,DEN,A,240,125,5,7,2,14,9,4,2,12/12/2010,89,115
21000349,NYK,H,240,129,5,2,12,16,9,5,0,12/12/2010,97,118
21000350,NOP,A,240,70,0,0,2,14,9,3,0,12/12/2010,46,66
21000350,PHI,H,240,88,1,3,27,8,15,4,1,12/12/2010,67,86
21000351,LAL,A,240,99,5,2,12,17,7,4,0,12/12/2010,69,88
21000351,BRK,H,240,92,4,3,7,6,18,5,3,12/12/2010,67,87
21000352,CLE,A,240,77,1,0,4,7,17,4,1,12/12/2010,58,75
21000352,OKC,H,240,106,2,0,31,17,8,4,1,12/12/2010,86,104
21000353,POR,A,240,78,1,1,5,12,12,4,1,12/12/2010,61,74
21000353,SAS,H,240,95,2,0,19,20,3,4,0,12/12/2010,73,90
21000354,LAC,H,240,85,0,1,0,5,20,5,2,12/12/2010,59,76
21000354,ORL,A,240,94,0,0,26,16,8,4,0,12/12/2010,69,88
21000355,NOP,A,240,84,8,6,6,14,10,5,1,12/13/2010,75,81
21000355,MIA,H,240,96,8,5,17,18,8,3,0,12/13/2010,82,94
21000356,CHI,H,240,92,2,1,19,15,8,6,1,12/13/2010,65,84
21000356,IND,A,240,73,2,1,4,11,12,3,0,12/13/2010,58,71
